667	нельзя	нельзя	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#110.64#110.955
668	смотреть	смотреть	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#110.955#111.27
669	вот	вот	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#111.27#111.585
670	в	в	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#111.585#111.9
671	таких	такой	DET	_	Case=Loc|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#111.9#112.215
672	вот	вот	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#112.215#112.53
673	книжечках	книжечка	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#112.53#112.845
674	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#112.845#113.16
675	Ротко	Ротко	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#113.16#113.475
676	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#113.475#113.79
677	огромная	огромный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#113.79#114.105
678	работа	работа	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#114.105#114.42
679	потому	потому	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#114.81#115.073
680	что	что	SCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#115.073#115.336
681	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@asp1991m-words#@asp1991m#115.336#115.599
682	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#115.599#115.862
683	искали	искать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#115.862#116.125
684	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#116.125#116.388
685	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@asp1991m-words#@asp1991m#116.388#116.651
686	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#116.651#116.914
687	создавали	создавать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#116.914#117.18
688	когда	когда	SCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#117.52#117.822
689	Ньюман	Ньюман	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#117.822#118.124
690	искал	искать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#118.124#118.426
691	синий	синий	ADJ	_	Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#118.426#118.728
692	цвет	цвет	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#118.728#119.03
693	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@asp1991m-words#@asp1991m#119.03#119.332
694	искал	искать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#119.332#119.634
695	синеву	синева	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#119.634#119.936
696	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#119.936#120.238
697	которая	который	PRON	_	Case=Nom	_	_	_	@asp1991m-words#@asp1991m#120.238#120.54
698	там	там	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#120.54#120.842
699	сильнее	сильный	ADV	_	Degree=Cmp	_	_	_	@asp1991m-words#@asp1991m#120.842#121.144
700	неба	небо	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#121.144#121.446
701	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#121.446#121.748
702	вот	вот	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#121.748#122.05
703	вот	вот	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#122.05#122.352
704	это	этот	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#122.352#122.654
705	ценно	ценно	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#122.654#122.97
706	да	да	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#126.82#127.2
707	мм	мм	INTJ	_	_	_	_	_	@asp1991m-words#@asp1991m#146.3#146.69
708	#смеется#	#смеется#		_	_	_	_	_	@asp1991m-words#@asp1991m#149.94#150.78
709	[нрзб]	[нрзб]		_	_	_	_	_	@asp1991m-words#@asp1991m#150.96#151.316
710	просто	просто	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#151.316#151.672
711	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@asp1991m-words#@asp1991m#151.672#152.028
712	ставишь	ставить	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#152.028#152.384
713	такую	такой	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#152.384#152.74
714	забавную	забавный	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#152.74#153.096
715	ситуацию	ситуация	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#153.096#153.452
716	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#153.452#153.808
717	где	где	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#153.808#154.164
718	оценщиком	оценщик	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#154.164#154.52
719	[нрзб]	[нрзб]		_	_	_	_	_	@asp1991m-words#@asp1991m#154.52#154.88
720	да	да	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#155.36#155.594
721	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#155.594#155.828
722	но	но	CCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#155.828#156.062
723	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@asp1991m-words#@asp1991m#156.062#156.296
724	происходит	происходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#156.296#156.53
725	каждый	каждый	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#156.53#156.764
726	день	день	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#156.764#157.0
727	как	как	SCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#157.33#157.708
728	раз	раз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#157.708#158.086
729	оттого	оттого	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#158.086#158.464
730	что	что	PRON	_	Case=Acc	_	_	_	@asp1991m-words#@asp1991m#158.464#158.842
731	нету	нет	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#158.842#159.22
732	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#159.22#159.598
733	на	на	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#159.598#159.976
734	улице	улица	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#159.976#160.354
735	определенного	определенный	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#160.354#160.732
736	регламента	регламент	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#160.732#161.11
737	какие	какой	DET	_	Case=Acc|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#161.11#161.488
738	работы	работа	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#161.488#161.866
739	нужно	нужный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@asp1991m-words#@asp1991m#161.866#162.244
740	защищать	защищать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#162.244#162.622
741	какие	какой	DET	_	Case=Acc|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#162.622#163.0
742	не	не	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#163.0#163.378
743	нужно	нужный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@asp1991m-words#@asp1991m#163.378#163.756
744	защищать	защищать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#163.756#164.15
745	эти	этот	DET	_	Case=Acc|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#164.47#164.824
746	решения	решение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#164.824#165.178
747	должен	должен	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@asp1991m-words#@asp1991m#165.178#165.532
748	принимать	принимать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#165.532#165.886
749	не	не	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#165.886#166.24
750	дворник	дворник	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#166.24#166.594
751	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#166.594#166.948
752	а	а	CCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#166.948#167.302
753	человек	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#167.302#167.656
754	который	который	PRON	_	Case=Nom	_	_	_	@asp1991m-words#@asp1991m#167.656#168.01
755	управляет	управлять	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#168.01#168.364
756	этим	этот	DET	_	Case=Ins|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#168.364#168.718
757	дворником	дворник	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#168.718#169.08
758	если	если	SCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#169.41#169.71
759	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@asp1991m-words#@asp1991m#169.71#170.01
760	там	там	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#170.01#170.31
761	условно	условно	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#170.31#170.61
762	будем	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#170.61#170.91
763	говорить	говорить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#170.91#171.21
764	о	о	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#171.21#171.51
765	Лондоне	Лондон	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#171.51#171.81
766	самые	самый	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#172.29#172.662
767	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#172.662#173.034
768	условно	условно	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#173.034#173.406
769	ценные	ценный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#173.406#173.778
770	работы	работа	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#173.778#174.15
771	там	там	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#174.15#174.522
772	на	на	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#174.522#174.894
773	улице	улица	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#174.894#175.266
774	могут	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#175.266#175.638
775	з...	з...	INTJ	_	_	_	_	_	@asp1991m-words#@asp1991m#175.638#176.01
776	при...	при...	INTJ	_	_	_	_	_	@asp1991m-words#@asp1991m#176.01#176.382
777	защитить	защитить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#176.382#176.754
778	стеклом	стекло	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#176.754#177.126
779	да	да	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#177.126#177.51
780	хорошо	хорошо	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#184.39#184.627
781	а	а	CCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#184.627#184.864
782	почему	почему	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#184.864#185.101
783	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@asp1991m-words#@asp1991m#185.101#185.338
784	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#185.338#185.575
785	сделали	делать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#185.575#185.812
786	?	?	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#185.812#186.05
787	потому	потому	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#226.91#227.214
788	что	что	SCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#227.214#227.518
789	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#227.518#227.822
790	определенные	определенный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#227.822#228.126
791	негласные	негласный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#228.126#228.43
792	правила	правило	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#228.43#228.734
793	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#228.734#229.038
794	которые	который	PRON	_	Case=Nom	_	_	_	@asp1991m-words#@asp1991m#229.038#229.342
795	сформировались	сформироваться	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@asp1991m-words#@asp1991m#229.342#229.646
796	условно	условно	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#229.646#229.95
797	в	в	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#229.95#230.254
798	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#230.254#230.558
799	эээ	эээ	INTJ	_	_	_	_	_	@asp1991m-words#@asp1991m#230.558#230.862
800	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#230.862#231.166
801	этой	этот	DET	_	Case=Dat|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#231.166#231.47
802	зоне	зона	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#231.47#231.774
803	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#231.774#232.078
804	и	и	CCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#232.078#232.382
805	эти	этот	DET	_	Case=Nom|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#232.382#232.686
806	правила	правило	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#232.686#232.99
807	говорят	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#232.99#233.294
808	о	о	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#233.294#233.598
809	том	то	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#233.598#233.902
810	что	что	SCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#233.902#234.206
811	здесь	здесь	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#234.206#234.51
812	искусство	искусство	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#234.51#234.814
813	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#234.814#235.118
814	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@asp1991m-words#@asp1991m#235.118#235.422
815	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@asp1991m-words#@asp1991m#235.422#235.726
816	не	не	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#235.726#236.03
817	трогаем	трогать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#236.03#236.334
818	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#236.334#236.638
819	да	да	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#236.638#236.942
820	?	?	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#236.942#237.26
821	если	если	SCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#237.5#237.807
822	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@asp1991m-words#@asp1991m#237.807#238.114
823	говорим	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#238.114#238.421
824	про	про	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#238.421#238.728
825	дворника	дворник	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#238.728#239.035
826	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#239.035#239.342
827	который	который	PRON	_	Case=Nom	_	_	_	@asp1991m-words#@asp1991m#239.342#239.649
828	ээ	ээ	INTJ	_	_	_	_	_	@asp1991m-words#@asp1991m#239.649#239.956
829	там	там	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#239.956#240.263
830	идет	идти	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#240.263#240.57
831	по	по	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#240.57#240.877
832	Москве	Москва	PROPN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#240.877#241.184
833	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#241.184#241.491
834	и	и	CCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#241.491#241.798
835	ему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@asp1991m-words#@asp1991m#241.798#242.105
836	приказано	приказать	VERB	_	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@asp1991m-words#@asp1991m#242.105#242.412
837	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#242.412#242.719
838	там	там	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#242.719#243.026
839	убирать	убирать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#243.026#243.333
840	дороги	дорога	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#243.333#243.64
841	и	и	CCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#243.64#243.947
842	следить	следить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#243.947#244.254
843	за	за	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#244.254#244.561
844	тем	то	PRON	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#244.561#244.868
845	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@asp1991m-words#@asp1991m#244.868#245.175
846	стены	стена	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#245.175#245.482
847	были	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#245.482#245.789
848	чистые	чистый	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#245.789#246.096
849	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#246.096#246.403
850	естественно	естественный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@asp1991m-words#@asp1991m#246.403#246.71
851	под	под	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#246.71#247.017
852	категорию	категория	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#247.017#247.324
853	искусства	искусство	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#247.324#247.631
854	в	в	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#247.631#247.938
855	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@asp1991m-words#@asp1991m#247.938#248.245
856	системе	система	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#248.245#248.552
857	ценностей	ценность	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#248.552#248.859
858	и	и	CCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#248.859#249.166
859	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#249.166#249.473
860	знаний	знание	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#249.473#249.78
861	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#249.78#250.087
862	не	не	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#250.087#250.394
863	попадает	попадать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#250.394#250.74
864	ему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@asp1991m-words#@asp1991m#250.94#251.153
865	не	не	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#251.153#251.366
866	важно	важный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@asp1991m-words#@asp1991m#251.366#251.579
867	что	что	SCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#251.579#251.792
868	там	там	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#251.792#252.005
869	будет	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#252.005#252.218
870	нарисовано	рисовать	VERB	_	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@asp1991m-words#@asp1991m#252.218#252.431
871	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#252.431#252.644
872	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@asp1991m-words#@asp1991m#252.644#252.857
873	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#252.857#253.07
874	закрасит	красить	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#253.07#253.283
875	скорее	скорее	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#253.283#253.496
876	всего	все	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#253.496#253.72
877	если	если	SCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#253.98#254.234
878	уж	уж	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#254.234#254.488
879	там	там	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#254.488#254.742
880	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#254.742#254.996
881	не	не	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#254.996#255.25
882	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#255.25#255.504
883	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#255.504#255.758
884	нет	нет	PART	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#255.758#256.012
885	совсем	совсем	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#256.012#256.266
886	каких-то	какой-то	DET	_	Case=Gen|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#256.266#256.52
887	противоречий	противоречие	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#256.52#256.774
